Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method
Sports Direct,1197831,2021-09-19 00:00:00,South,Texas,Dallas,Women's Athletic Footwear,32,201,6432,3537.6,0.55000000000000004,Outlet
Sports Direct,1197831,2021-09-20 00:00:00,South,Texas,Dallas,Men's Apparel,39,184,7176,2726.88,0.38,Outlet
Sports Direct,1197831,2021-09-21 00:00:00,South,Texas,Dallas,Women's Apparel,47,272,12784,7286.88,0.57000000000000006,Outlet
Sports Direct,1197831,2021-09-22 00:00:00,South,Texas,Dallas,Men's Street Footwear,34,248,8432,3625.76,0.42999999999999994,Outlet
Sports Direct,1197831,2021-09-23 00:00:00,South,Texas,Dallas,Men's Athletic Footwear,43,256,11008,5063.68,0.45999999999999996,Outlet
Sports Direct,1197831,2021-09-24 00:00:00,South,Texas,Dallas,Women's Street Footwear,35,332,11620,5461.4,0.46999999999999997,Outlet
Sports Direct,1197831,2021-09-25 00:00:00,South,Texas,Dallas,Women's Athletic Footwear,38,158,6004,3242.16,0.54000000000000004,Outlet
Sports Direct,1197831,2021-09-26 00:00:00,South,Texas,Dallas,Men's Apparel,43,158,6794,2785.54,0.40999999999999998,Outlet
Sports Direct,1197831,2021-09-27 00:00:00,South,Texas,Dallas,Women's Apparel,43,240,10320,6192,0.60000000000000009,Outlet
Sports Direct,1197831,2021-09-28 00:00:00,South,Texas,Dallas,Men's Street Footwear,38,232,8816,4055.36,0.45999999999999996,Outlet
Sports Direct,1197831,2021-09-29 00:00:00,South,Texas,Dallas,Men's Athletic Footwear,38,203,7714,3625.58,0.46999999999999997,Outlet
Sports Direct,1197831,2021-09-30 00:00:00,South,Texas,Dallas,Women's Street Footwear,47,254,11938,5372.1,0.44999999999999996,Outlet
Sports Direct,1197831,2021-10-01 00:00:00,South,Texas,Dallas,Women's Athletic Footwear,41,135,5535,3044.25,0.55000000000000004,Outlet
Sports Direct,1197831,2021-10-02 00:00:00,South,Texas,Dallas,Men's Apparel,37,149,5513,2205.2,0.39999999999999997,Outlet
Sports Direct,1197831,2021-10-03 00:00:00,South,Texas,Dallas,Women's Apparel,33,236,7788,4594.92,0.59000000000000008,Outlet
Sports Direct,1197831,2021-10-04 00:00:00,South,Texas,Dallas,Men's Street Footwear,30,213,6390,2811.6,0.43999999999999995,Outlet
Sports Direct,1197831,2021-10-05 00:00:00,South,Texas,Dallas,Men's Athletic Footwear,29,219,6351,2984.97,0.46999999999999997,Outlet
Sports Direct,1197831,2021-10-06 00:00:00,South,Texas,Dallas,Women's Street Footwear,32,190,6080,2675.2,0.43999999999999995,Outlet
Sports Direct,1197831,2021-10-07 00:00:00,South,Texas,Dallas,Women's Athletic Footwear,30,145,4350,2349,0.54000000000000004,Outlet
Sports Direct,1197831,2021-10-08 00:00:00,South,Texas,Dallas,Men's Apparel,30,128,3840,1536,0.39999999999999997,Outlet
Sports Direct,1197831,2021-10-09 00:00:00,South,Texas,Dallas,Women's Apparel,39,190,7410,4297.8,0.58000000000000007,Outlet
Sports Direct,1197831,2021-10-10 00:00:00,South,Texas,Dallas,Men's Street Footwear,31,225,6975,2999.25,0.42999999999999994,Outlet
Sports Direct,1197831,2021-10-11 00:00:00,South,Texas,Dallas,Men's Athletic Footwear,27,218,5886,2648.7,0.44999999999999996,Outlet
Sports Direct,1197831,2021-10-12 00:00:00,South,Texas,Dallas,Women's Street Footwear,51,228,11628,5116.32,0.43999999999999995,Outlet
Sports Direct,1197831,2021-10-13 00:00:00,South,Texas,Dallas,Women's Athletic Footwear,50,160,8000,4160,0.52000000000000002,Outlet
Sports Direct,1197831,2021-10-14 00:00:00,South,Texas,Dallas,Men's Apparel,46,162,7452,2906.28,0.38999999999999996,Outlet
Sports Direct,1197831,2021-10-15 00:00:00,South,Texas,Dallas,Women's Apparel,51,236,12036,7341.96,0.6100000000000001,Outlet
Sports Direct,1197831,2021-10-16 00:00:00,South,Texas,Dallas,Men's Street Footwear,46,281,12926,6075.22,0.46999999999999997,Outlet
Sports Direct,1197831,2021-10-17 00:00:00,South,Texas,Dallas,Men's Athletic Footwear,39,248,9672,4062.24,0.41999999999999998,Outlet
Sports Direct,1197831,2021-10-18 00:00:00,South,Texas,Dallas,Women's Street Footwear,46,239,10994,4837.36,0.43999999999999995,Outlet
Sports Direct,1197831,2021-10-19 00:00:00,South,Texas,Dallas,Women's Athletic Footwear,44,190,8360,4681.6,0.56000000000000005,Outlet
Sports Direct,1197831,2021-10-20 00:00:00,South,Texas,Dallas,Men's Apparel,47,168,7896,2921.52,0.37,Outlet
Sports Direct,1197831,2021-10-21 00:00:00,South,Texas,Dallas,Women's Apparel,54,256,13824,8294.4,0.60000000000000009,Outlet
Foot Locker,1185732,2021-10-22 00:00:00,South,Texas,Dallas,Men's Street Footwear,34,128,4352,2698.24,0.62000000000000011,Outlet
Foot Locker,1185732,2021-10-23 00:00:00,South,Texas,Dallas,Men's Athletic Footwear,34,68,2312,901.68,0.38999999999999996,Outlet
Foot Locker,1185732,2021-10-24 00:00:00,South,Texas,Dallas,Women's Street Footwear,28,72,2016,846.72,0.41999999999999998,Outlet
Foot Locker,1185732,2021-10-25 00:00:00,South,Texas,Dallas,Women's Athletic Footwear,28,23,644,276.92,0.42999999999999994,Outlet
Foot Locker,1185732,2021-10-26 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,42,41,1722,706.02,0.40999999999999998,Outlet
Foot Locker,1185732,2021-10-27 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,32,70,2240,761.6,0.33999999999999997,Outlet
Foot Locker,1185732,2021-10-28 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,32,166,5312,3187.2,0.60000000000000009,Outlet
Foot Locker,1185732,2021-10-29 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,32,44,1408,563.2,0.39999999999999997,Outlet
Foot Locker,1185732,2021-10-30 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,25,54,1350,607.5,0.44999999999999996,Outlet
Foot Locker,1185732,2021-10-31 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,28,17,476,199.92,0.41999999999999998,Outlet
Foot Locker,1185732,2021-11-01 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,39,40,1560,577.2,0.37,Outlet
Foot Locker,1185732,2021-11-02 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,30,74,2220,777,0.34999999999999998,Outlet
Foot Locker,1185732,2021-11-03 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,39,156,6084,3528.72,0.58000000000000007,Outlet
Foot Locker,1185732,2021-11-04 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,33,53,1749,647.13,0.37,Outlet
Foot Locker,1185732,2021-11-05 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,29,58,1682,756.9,0.44999999999999996,Outlet
Foot Locker,1185732,2021-11-06 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,8,256,112.64,0.43999999999999995,Outlet
Foot Locker,1185732,2021-11-07 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,41,24,984,334.56,0.33999999999999997,Outlet
Foot Locker,1185732,2021-11-08 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,38,61,2318,718.58,0.31,Outlet
Foot Locker,1185732,2021-11-09 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,35,140,4900,2793,0.57000000000000006,Outlet
Foot Locker,1185732,2021-11-10 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,37,51,1887,603.84,0.32000000000000001,Outlet
Foot Locker,1185732,2021-11-11 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,27,51,1377,578.34,0.41999999999999998,Outlet
Foot Locker,1185732,2021-11-12 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,36,24,864,328.32,0.38,Outlet
Foot Locker,1185732,2021-11-13 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,45,26,1170,432.9,0.37,Outlet
Foot Locker,1185732,2021-11-14 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,39,64,2496,673.92,0.27000000000000002,Outlet
Foot Locker,1185732,2021-11-15 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,44,150,6600,3432,0.52000000000000002,Outlet
Foot Locker,1185732,2021-11-16 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40,54,2160,712.8,0.32999999999999996,Outlet
Foot Locker,1185732,2021-11-17 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,53,2014,745.18,0.37,Outlet
Foot Locker,1185732,2021-11-18 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,42,34,1428,571.2,0.39999999999999997,Outlet
Foot Locker,1185732,2021-11-19 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,39,1989,735.93,0.37,Outlet
Foot Locker,1185732,2021-11-20 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,51,78,3978,1471.86,0.37,Outlet
Foot Locker,1185732,2021-11-21 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,170,8330,4748.1,0.57000000000000006,Outlet
Foot Locker,1185732,2021-11-22 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,41,85,3485,1359.15,0.38999999999999996,Outlet
Foot Locker,1185732,2021-11-23 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,42,54,2268,975.24,0.42999999999999994,Outlet
Foot Locker,1185732,2021-11-24 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,53,2279,1071.13,0.46999999999999997,Outlet
Foot Locker,1185732,2021-11-25 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43,48,2064,866.88,0.41999999999999998,Outlet
Foot Locker,1185732,2021-11-26 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,52,105,5460,1911,0.34999999999999998,Outlet
Foot Locker,1185732,2021-11-27 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,49,175,8575,4887.75,0.57000000000000006,Outlet
Foot Locker,1185732,2021-11-28 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,45,99,4455,1737.45,0.38999999999999996,Outlet
Foot Locker,1185732,2021-11-29 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,43,72,3096,1331.28,0.42999999999999994,Outlet
Foot Locker,1185732,2021-11-30 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,39,56,2184,1026.48,0.46999999999999997,Outlet
Foot Locker,1185732,2021-12-01 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,50,64,3200,1280,0.39999999999999997,Outlet
Foot Locker,1185732,2021-12-02 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,50,116,5800,2088,0.35999999999999999,Outlet
Foot Locker,1185732,2021-12-03 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,51,179,9129,5294.82,0.58000000000000007,Outlet
Foot Locker,1185732,2021-12-04 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,44,102,4488,1884.96,0.41999999999999998,Outlet
Foot Locker,1185732,2021-12-05 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,79,3002,1410.94,0.46999999999999997,Outlet
Foot Locker,1185732,2021-12-06 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,62,2666,1226.36,0.45999999999999996,Outlet
Foot Locker,1185732,2021-12-07 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,46,54,2484,968.76,0.38999999999999996,Outlet
Foot Locker,1185732,2021-12-08 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,49,123,6027,2169.72,0.35999999999999999,Outlet
Foot Locker,1185732,2021-12-09 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,46,162,7452,3875.04,0.52000000000000002,Outlet
Foot Locker,1185732,2021-12-10 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,40,91,3640,1237.6,0.33999999999999997,Outlet
Foot Locker,1185732,2021-12-11 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,32,60,1920,768,0.39999999999999997,Outlet
Foot Locker,1185732,2021-12-12 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,32,53,1696,695.36,0.40999999999999998,Outlet
Foot Locker,1185732,2021-12-13 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,36,41,1476,501.84,0.33999999999999997,Outlet
Foot Locker,1185732,2021-12-14 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,48,79,3792,1175.52,0.31,Outlet
Foot Locker,1185732,2021-12-15 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,47,124,5828,3088.84,0.53000000000000003,Outlet
Foot Locker,1185732,2021-12-16 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,35,68,2380,761.6,0.32000000000000001,Outlet
Foot Locker,1185732,2021-12-17 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,38,38,1444,548.72,0.38,Outlet
Foot Locker,1185732,2021-12-18 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,34,1360,516.8,0.38,Outlet
Foot Locker,1185732,2021-12-19 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,43,30,1290,425.7,0.32999999999999996,Outlet
Foot Locker,1185732,2021-12-20 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,42,74,3108,994.56,0.32000000000000001,Outlet
Foot Locker,1185732,2021-12-21 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,48,124,5952,3571.2,0.60000000000000009,Outlet
Foot Locker,1185732,2021-12-22 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,43,68,2924,1228.08,0.41999999999999998,Outlet
Foot Locker,1185732,2021-12-23 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,47,66,3102,1364.88,0.43999999999999995,Outlet
Foot Locker,1185732,2021-12-24 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,43,60,2580,1186.8,0.45999999999999996,Outlet
Foot Locker,1185732,2021-12-25 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,51,48,2448,954.72,0.38999999999999996,Outlet
Foot Locker,1185732,2021-12-26 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,53,75,3975,1431,0.35999999999999999,Outlet
Foot Locker,1185732,2021-12-27 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,53,143,7579,4623.19,0.6100000000000001,Outlet
Foot Locker,1185732,2021-12-28 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,47,85,3995,1637.95,0.40999999999999998,Outlet
Foot Locker,1185732,2021-12-29 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,44,79,3476,1529.44,0.43999999999999995,Outlet
Foot Locker,1185732,2021-12-30 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,40,53,2120,954,0.44999999999999996,Outlet
Foot Locker,1185732,2021-12-31 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Apparel,46,56,2576,1004.64,0.38999999999999996,Outlet
Foot Locker,1185732,2020-01-01 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Apparel,53,83,4399,1407.68,0.32000000000000001,Outlet
West Gear,1128299,2020-01-02 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Street Footwear,27,158,4266,1791.72,0.42000000000000004,Outlet
West Gear,1128299,2020-01-03 00:00:00,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,35,135,4725,1464.75,0.31,Outlet
West Gear,1128299,2020-01-04 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,36,140,5040,2368.8,0.47000000000000003,Outlet
West Gear,1128299,2020-01-05 00:00:00,Northeast,Pennsylvania,Philadelphia,Women's Athletic Footwear,34,90,3060,1254.6,0.40999999999999998,Outlet
West Gear,1128299,2020-01-06 00:00:00,West,Nevada,Las Vegas,Men's Apparel,37,80,2960,1687.2,0.57000000000000006,Outlet
West Gear,1128299,2020-01-07 00:00:00,West,Nevada,Las Vegas,Women's Apparel,36,166,5976,1434.24,0.24000000000000002,Outlet
West Gear,1128299,2020-01-08 00:00:00,West,Nevada,Las Vegas,Men's Street Footwear,27,173,4671,2008.53,0.43000000000000005,Outlet
West Gear,1128299,2020-01-09 00:00:00,West,Nevada,Las Vegas,Men's Athletic Footwear,35,145,5075,1573.25,0.31,Outlet
West Gear,1128299,2020-01-10 00:00:00,West,Nevada,Las Vegas,Women's Street Footwear,31,140,4340,1866.2,0.43000000000000005,Outlet
West Gear,1128299,2020-01-11 00:00:00,West,Nevada,Las Vegas,Women's Athletic Footwear,30,85,2550,1045.5,0.40999999999999998,Outlet
West Gear,1128299,2020-01-12 00:00:00,West,Nevada,Las Vegas,Men's Apparel,37,70,2590,1579.9,0.6100000000000001,Outlet
West Gear,1128299,2020-01-13 00:00:00,West,Nevada,Las Vegas,Women's Apparel,31,140,4340,998.2,0.23000000000000001,Outlet
West Gear,1128299,2020-01-14 00:00:00,West,Nevada,Las Vegas,Men's Street Footwear,31,182,5642,2538.9,0.45000000000000001,Outlet
West Gear,1128299,2020-01-15 00:00:00,West,Nevada,Las Vegas,Men's Athletic Footwear,42,124,5208,1666.56,0.32000000000000001,Outlet
West Gear,1128299,2020-01-16 00:00:00,West,Nevada,Las Vegas,Women's Street Footwear,43,128,5504,2586.88,0.47000000000000003,Outlet
West Gear,1128299,2020-01-17 00:00:00,West,Nevada,Las Vegas,Women's Athletic Footwear,41,93,3813,1563.33,0.40999999999999998,Outlet
West Gear,1128299,2020-01-18 00:00:00,West,Nevada,Las Vegas,Men's Apparel,44,60,2640,1636.8,0.62000000000000011,Outlet
West Gear,1128299,2020-01-19 00:00:00,West,Nevada,Las Vegas,Women's Apparel,39,124,4836,1257.36,0.26000000000000001,Outlet
West Gear,1128299,2020-01-20 00:00:00,West,Nevada,Las Vegas,Men's Street Footwear,41,171,7011,2944.62,0.42000000000000004,Outlet
West Gear,1128299,2020-01-21 00:00:00,West,Nevada,Las Vegas,Men's Athletic Footwear,46,116,5336,1547.44,0.28999999999999998,Outlet
West Gear,1128299,2020-01-22 00:00:00,West,Nevada,Las Vegas,Women's Street Footwear,47,120,5640,2538,0.45000000000000001,Outlet
West Gear,1128299,2020-01-23 00:00:00,West,Nevada,Las Vegas,Women's Athletic Footwear,40,90,3600,1476,0.40999999999999998,Outlet
West Gear,1128299,2020-01-24 00:00:00,West,Nevada,Las Vegas,Men's Apparel,47,62,2914,1777.54,0.6100000000000001,Outlet
West Gear,1128299,2020-01-25 00:00:00,West,Nevada,Las Vegas,Women's Apparel,54,123,6642,1793.34,0.27000000000000002,Outlet
West Gear,1128299,2020-01-26 00:00:00,West,Nevada,Las Vegas,Men's Street Footwear,43,171,7353,3529.44,0.47999999999999998,Outlet
West Gear,1128299,2020-01-27 00:00:00,West,Nevada,Las Vegas,Men's Athletic Footwear,43,120,5160,1806,0.34999999999999998,Outlet
West Gear,1128299,2020-01-28 00:00:00,West,Nevada,Las Vegas,Women's Street Footwear,49,132,6468,3039.96,0.47000000000000003,Outlet
West Gear,1128299,2020-01-29 00:00:00,West,Nevada,Las Vegas,Women's Athletic Footwear,47,105,4935,2270.1,0.45999999999999996,Outlet
West Gear,1128299,2020-01-30 00:00:00,West,Nevada,Las Vegas,Men's Apparel,43,66,2838,1873.08,0.66000000000000014,Outlet
West Gear,1128299,2020-01-31 00:00:00,West,Nevada,Las Vegas,Women's Apparel,54,140,7560,2419.2,0.32000000000000001,Outlet
West Gear,1128299,2020-02-01 00:00:00,West,Nevada,Las Vegas,Men's Street Footwear,47,245,11515,5757.5,0.5,Outlet
West Gear,1128299,2020-02-02 00:00:00,West,Nevada,Las Vegas,Men's Athletic Footwear,51,182,9282,3341.52,0.35999999999999999,Outlet
West Gear,1128299,2020-02-03 00:00:00,West,Nevada,Las Vegas,Women's Street Footwear,46,176,8096,3886.08,0.47999999999999998,Outlet
